disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3260,,,,,,,,,,,92e71969b96d8523a5c5d72fbbf452cc92bd6f48,2023-03-18T13:22:12.883Z,ea0b5811-dd07-4139-a2fe-62c2e7234642
4046,,,,,88561262.67,86146906.61,1065774.55,2023-10-05T00:00:00.000Z,,10313835.25,c7bee0ef6c8b3485e923e493ce35b78387155c0a,2023-10-05T03:42:25.243Z,62c6318f-f2ec-48ed-8bf9-d2b50f20a7bd
4047,,,,,13324210.65,10947070.72,1469248.93,2023-10-05T00:00:00.000Z,,482423.45,b1c671019fc801338bebef4c69529f0a619bb906,2023-10-05T03:42:25.243Z,8e945106-fca1-4cb8-b3a8-b9523cced1f8
4048,,,,,26411715.75,23953406.66,1953951.87,2023-10-05T00:00:00.000Z,,3508702.24,6225d7d1243973d4da0ff436708da773e14e7520,2023-10-05T03:42:25.243Z,6a250700-c964-4b10-ba00-6cef560960d6
4049,,,,,3337545.64,3146535.4,181351.53,2023-10-05T00:00:00.000Z,,183991,7e822acd68fad6e12921d85445987ef2e5b43994,2023-10-05T03:42:25.243Z,60cfd6e7-9d03-4e97-9062-0a81f19a52e5
4050,,,,,4721628.31,146794.46,4186629.83,2023-10-05T00:00:00.000Z,,227656,2071808f22ec254f9fef487f8692eb05d12997fc,2023-10-05T03:42:25.243Z,fe847c94-83a8-4c30-a9a6-3fae93b0e1eb
4051,,,,,71006602.75,66665786.34,4123295.55,2023-10-05T00:00:00.000Z,,4882638.96,ebfa1beea2cbf0655c489b97a59d4efb29d38e3b,2023-10-05T03:42:25.243Z,8b282022-6417-4156-9373-a7451ef2d0df
4053,,,,,2564683.72,1412654.95,1111511.16,2023-10-05T00:00:00.000Z,,441205,f66ca409c7a1a74b38b267f45d3638c797b3aede,2023-10-05T03:42:25.243Z,a7d9d11b-219d-40b2-84a4-e712b2436b80
3268,,,,,,,,,,,94f25b753d43146c29e5f82b4a5feb2a9f0c703c,2023-03-18T13:22:12.883Z,45ef7948-2dab-40fa-87dc-b1d791982397
4054,,,,,1340817.62,132297.76,1094231.33,2023-10-05T00:00:00.000Z,,182646,f2fa44b51f20ecb859f3cb0d1889cbd3d385c219,2023-10-05T03:42:25.243Z,26553ddf-7c01-4d56-ba29-387b4a2ea019
4055,,,,,15087219.2,1662486.58,12927510.62,2023-10-05T00:00:00.000Z,,3032978,21238eabc7b56bc823b3af58cd2654b8ed20a88e,2023-10-05T03:42:25.243Z,35ba3257-8797-4d53-955f-3a0e8aa13240
4056,,,,,30414863.06,15973691.86,13054413.58,2023-10-05T00:00:00.000Z,,5794419.14,110f93e62996536a06a3f41239bd2b0fd3cdf46d,2023-10-05T03:42:25.243Z,fc8b0231-c22c-4723-8321-cd11abdb15ca
1972,1962,10653250.32,9120883.93,1532366.39,23729627.61,12590189.48,10375236.13,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,2809443,b75573cffb9f66d99ec4dda88faea5cdc18934fb,2023-10-05T05:42:48.731Z,98bdf6b4-04a3-481a-aa69-4c4a368974ea
1973,1272,5526673.58,4096508.97,1430164.61,20288231.29,12477864.03,7231149.02,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,4331361,b0cbf68ac22d713d1f29c91e428facf52f93d646,2023-10-05T05:42:48.731Z,dd387cc1-61a5-4056-8fe9-6c81434d9ac3
1974,1954,8585761.3,6981406.64,1604354.66,50409497.12,18838478.32,31325015.95,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,8713370,0885e88f2f082d4980922138faea47af0b121a72,2023-10-05T05:42:48.731Z,243fcef3-aae1-43c6-b99c-7594482fabd4
1975,4290,24279487.62,20707889.78,3571597.84,49985260.71,8202123.79,40039946.92,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,8857972.23,493fb3f789835febaddfe633fe99166cc210f726,2023-10-05T05:42:48.731Z,8f18d59e-d2d1-4842-8291-27f15493fe16
4062,,,,,3095013.91,809300.56,2233833.7,2023-10-05T00:00:00.000Z,,95524,cd5019a17e04fba23ddda3e3542e864db28266f0,2023-10-05T03:42:25.243Z,30588bfc-7439-42aa-a5ab-a240922cdea1
4063,,,,,4883032.82,686941.58,3980518.82,2023-10-05T00:00:00.000Z,,726334,758ce5bd9df1f263c3d3aca13a8dc50b0717c305,2023-10-05T03:42:25.243Z,23ec41c2-3cb6-48ce-9abb-93a8496ade3a
4064,,,,,2918163.16,193887.35,2492662.71,2023-10-05T00:00:00.000Z,,387910.63,9c56dbc3f4ea92e039a2e0c078b74ea3bdce06eb,2023-10-05T03:42:25.243Z,ac69cdf9-d7ce-467a-9384-a41f991d37a0
3279,,,,,,,,,,,3c25cd357642fd1d6d7e92fd3b2133fbf309bee4,2023-03-18T13:22:12.883Z,37aebad0-3281-4115-8c89-6bbaea9af4cd
3280,,,,,,,,,,,5b721c706a446006f197365b5249d07c164c23a4,2023-03-18T13:22:12.883Z,b4bc94c7-07d3-4db4-850c-4cff04a74ee0
3281,,,,,,,,,,,c052ff8b825c1919dfa5583d13dd206ccb87fb70,2023-03-18T13:22:12.883Z,5f6fbae1-b399-40e4-b140-339972ffb144
3282,,,,,,,,,,,4de4f18a000c45a3db1843e3b317fcca0bcd29f2,2023-03-18T13:22:12.883Z,5fd5de0e-8d0b-47ee-be84-6584c7107aa0
2120,,,,,106274,106274,,2023-10-05T00:00:00.000Z,,,9a67d53253eeca73750c67b2d2b1de969a1617a8,2023-10-05T06:03:23.698Z,3de0d348-a990-4924-b370-54e260a6d196
3284,,,,,,,,,,,ad11a217c8e798cf182acfff7afbfe97bc995e4a,2023-03-18T13:22:12.883Z,77fd3ecb-3212-4669-96c8-61f662eeaafd
3289,,,,,,,,,,,c6a447d79ddb49224c5a867a69dfe62131a08fe0,2023-03-18T13:22:12.883Z,91398e9d-3391-4119-b456-31db6472c4a7
3295,,,,,,,,,,,ac880b82d63e8a6f7a05f5026a96cd647030b532,2023-03-18T13:22:12.883Z,3db16b41-6005-4fb8-aeff-b417bc990ed8
3296,,,,,,,,,,,cad9be6872e2068328f5e68cf6c9de2ed4cb4302,2023-03-18T13:22:12.883Z,31b29cc3-5dfe-49e5-b9fa-80aca3f5e2fd
3297,,,,,,,,,,,d40477ee724d1819a92e0541b18e89f72ff2152d,2023-03-18T13:22:12.883Z,baf05251-1cc0-4436-9d31-2344a818fee7
3298,,,,,,,,,,,ef7eca6dcda0eb799e152814f01b1740b4d9fdf0,2023-03-18T13:22:12.883Z,648c89cc-e216-48f5-8b9d-fd8d065cdf33
4065,,,,,3039192.36,121105.48,2908925.65,2023-10-05T00:00:00.000Z,,319205,4af5762305aba6ee1acc09b6adafc8922ebdd864,2023-10-05T03:42:25.243Z,a0a3a405-1408-43ac-a5cb-af18471f1409
4066,,,,,1017761.39,19407.42,976221.17,2023-10-05T00:00:00.000Z,,78963.67,5659637c1d15d19b044b4162022279148b418a8b,2023-10-05T03:42:25.243Z,f64490d1-83ab-43fb-8da8-21aa24eb59f5
3301,,,,,,,,,,,3ea9739b33c99b7cfc4505df8dda18d8437a3606,2023-03-18T13:22:12.883Z,4d1c0122-7ec2-45d1-8800-5549097a1db1
3302,,,,,,,,,,,e4f70b664139b4aae991e180e7e810b0579fc2ba,2023-03-18T13:22:12.883Z,26797667-7204-42b7-9d28-ac8a96c551b1
3303,,,,,,,,,,,4a078790aa4bf1d74174df14ffd2dbdc94a138ae,2023-03-18T13:22:12.883Z,4a8b53d1-1e5a-4fba-bfec-385e3c718eb4
4067,,,,,4046793.01,4024549.15,,2023-10-05T00:00:00.000Z,,475368.08,ed57c78ef34f368bbcb7d489817170384d7509db,2023-10-05T03:42:25.243Z,0943677e-d2fc-46fa-a703-2202891778ff
1976,1137,9203306.37,8283359.63,919946.74,29874525.72,5872891.36,23293964.87,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,5682652.95,f682dbfbefed1e606eda3bd49331536525a319ed,2023-10-05T05:42:48.731Z,dbaed6c7-02d6-4946-a14c-759c35a73261
4069,,,,,41354847.24,4967808.84,34913802.71,2023-10-05T00:00:00.000Z,,5718652,1257e5856eec793a855e81f845815057a21fcdad,2023-10-05T03:42:25.243Z,5e7534a9-40dd-44ba-bf6c-b865f3f00cb8
3307,,,,,,,,,,,0f46e94149179499f56e9423f5de182e813b55a4,2023-03-18T13:22:12.883Z,5d86432f-0282-4e00-9b72-87ba1d9fa68c
3308,,,,,,,,,,,f358590cafd46e448c7c553352006ca8887d0ca6,2023-03-18T13:22:12.883Z,e5a089da-5b33-46cb-a0bb-d19591e3e1d8
4070,,,,,8796860.02,6024393.78,2606526.47,2023-10-05T00:00:00.000Z,,670441,48be9fe170f9192665afa3312f0792d5b4253e09,2023-10-05T03:42:25.243Z,65621560-c04b-4fd3-80ea-f248119076fb
3310,,,,,,,,,,,462c3afebd1303735fa8e0c865492e44be261d49,2023-03-18T13:22:12.883Z,b87545ed-fd04-472a-a835-3073ba1b7513
3311,,,,,,,,,,,5c488d304155546800dd509da18279269fc910c8,2023-03-18T13:22:12.883Z,da0d9590-6803-4e5e-aaba-058711c90275
3312,,,,,,,,,,,b820bc45ed1de0c16fdead4899aa7fb069d2aec7,2023-03-18T13:22:12.883Z,9901311c-f325-480d-8c87-73d887a15814
3313,,,,,,,,,,,1faa20730cf92b5b5fbd652cb7c4df1e4e580c45,2023-03-18T13:22:12.883Z,fb83b2df-b7fe-44a1-8c74-52f73e32b27f
1979,1418,11386784.01,10011898.05,1374885.96,18433516.77,8549345.81,9665495.17,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,4213705,6a89f69a50d3f5b7be33a25285225108f52dc0b6,2023-10-05T05:42:48.731Z,00c4ed3e-292b-4631-b709-2ff99a49fb66
4072,,,,,21670637.94,11939571.45,8088581,2023-10-05T00:00:00.000Z,,2222598,b1b9b3b1deb09afb84f95d29cc8f227fd155f156,2023-10-05T03:42:25.243Z,94ddc1a7-4e7d-4110-9f45-1ef1a0107545
3316,,,,,,,,,,,31cd755c9fb387791b05c309f7dc7fc5454ade5d,2023-03-18T13:22:12.883Z,9ba79030-54c2-4c98-838b-c7346bc7758e
3317,,,,,,,,,,,4f3c4622b5f02af84b698c2e00e07f2d236957fc,2023-03-18T13:22:12.883Z,e1b781ac-b0ac-4266-a6e5-9fb53136e52e
3318,,,,,,,,,,,cfa49d2389079f29abafc86c7845a38c53d1ed4b,2023-03-18T13:22:12.883Z,76ebd6f4-2d62-49e5-bffc-b71172cbd1c9
3319,,,,,,,,,,,85c22e442794a98d7fdedacafff89f38e9327863,2023-03-18T13:22:12.883Z,2ff6e0d9-f488-4b51-808d-3b6d4f5cc8b3
4725,,,,,,,,,,0,99edd2bc0d71c8d7186420c998daa69dcf1cee47,2023-08-11T23:03:28.986Z,14b7800a-240d-4963-8957-26523e00154a
3321,,,,,,,,,,,12454298c11d0eebab4273d49f4fc3492d7cdc19,2023-03-18T13:22:12.883Z,92bcf2eb-7817-437d-ab49-b6cf063ba777
4073,,,,,2914288.63,2893300.11,20988.52,2023-10-05T00:00:00.000Z,,102842.93,78d02c1911d65fa222ee2f36a8afeca1517b4af9,2023-10-05T03:42:25.243Z,cc80fe8d-ced2-4497-b6f7-426122562d92
3323,,,,,,,,,,,53ca4b1d02d045af92c6f1bece9ff773f1f24ef5,2023-03-18T13:22:12.883Z,70973fe8-dafd-4039-b91f-b2088b50b104
3324,,,,,,,,,,,402df21a2cbaa961de7a34dc9f7141d85345081c,2023-03-18T13:22:12.883Z,9f0e24ce-10b4-4805-a917-838bd6ce26f4
3325,,,,,,,,,,,55572738e80a36b533237f907123353188c808a6,2023-03-18T13:22:12.883Z,6c0855db-0000-44de-8237-445a42cffc85
4074,,,,,1297026.84,95284.12,1200315.02,2023-10-05T00:00:00.000Z,,230763,da93998e90a6f6c08f695fd493dbd2919e36fada,2023-10-05T03:42:25.243Z,710aad76-d90e-48f3-baa0-0305e86056a0
3327,,,,,,,,,,,c7aa7ddc12e59eed3f904c2ffdbcbd02f91f90fd,2023-03-18T13:22:12.883Z,2e54881b-6d79-4cde-a44c-0de6a799c8a7
4075,,,,,12040508.41,10232783.99,1748072.96,2023-10-05T00:00:00.000Z,,1646935.54,7e7a42377ce6421f6ba630713e7517eb2d438530,2023-10-05T03:42:25.243Z,23a37af2-f7ba-4bf9-8ebd-c255f6fe5af9
4076,,,,,8488330.16,1319989.03,7028318.1,2023-10-05T00:00:00.000Z,,1577249,91334aafe0f7d1ae8ebe79335794d7f18f4d08d8,2023-10-05T03:42:25.243Z,467791c2-8317-4789-8148-e63d33477106
4077,,,,,16595662.54,10321385.81,5912592.15,2023-10-05T00:00:00.000Z,,3299351,fe6e5754e009758293e4879f3a54ffa9e0166837,2023-10-05T03:42:25.243Z,765bfe1d-899d-4433-b02c-90388d54fa43
3331,,,,,,,,,,,854cdf38c51ae636655c00a7e6a9d5762b7bbb2d,2023-03-18T13:22:12.883Z,09b1b1f0-cb91-47bb-951b-fc3f6479f12b
3332,,,,,,,,,,,89a3452c16d41a52ebe56130f17ef128150d199a,2023-03-18T13:22:12.883Z,977045e1-b9a8-4e66-85d7-3f185a908872
3334,,,,,,,,,,,548b60fdd3b7f701e7efad74e7e436961d569f1e,2023-03-18T13:22:12.883Z,9a9d4735-d1c9-4c1b-a45a-708afab785a3
4079,,,,,26312187.28,23031825.28,1623462,2023-10-05T00:00:00.000Z,,7634682.84,170ba2c252bc440b6d88a772f3d001c652606de0,2023-10-05T03:42:25.243Z,f2fa6406-97a5-434e-9523-44c6205e01a4
1980,6437,37062310.48,22596129.42,14466181.06,160170851.5,63857572.56,94239416.78,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,92526566,0166b09b7a8602d0170cb5e6f3c85038cb1400fc,2023-10-05T05:42:48.731Z,5ca6da51-7028-46ff-8125-52704a24b8d4
3337,,,,,,,,,,,96e56c2eeb01c12c332f232fe2ce0da2cea7436a,2023-03-18T13:22:12.883Z,a708ec1e-c687-40b5-83cc-a6415f154a5e
3338,,,,,,,,,,,011345a611c54291c220327c31a4e64fe2163c1c,2023-03-18T13:22:12.883Z,c25247de-e108-4b96-8427-e41503f0d8d5
3339,,,,,,,,,,,384cb7109237745f247055828c3187463b15fb34,2023-03-18T13:22:12.883Z,c9600fdd-14f6-41aa-bbe3-3a2e45d8d014
1981,7469,95754618.67,93631947.01,2122671.66,224355761.7,94967791.86,119773860.4,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,71549737,a97bfa5c9db27377541d7354546068ffd702cc20,2023-10-05T05:42:48.731Z,3031a0d4-c32f-4606-8f56-79b020edb670
4082,,,,,6640827.34,1449274.89,4980535.45,2023-10-05T00:00:00.000Z,,960197,d0572961629a723c033bf4f1372afd06adbee919,2023-10-05T03:42:25.243Z,2e3ecac5-dd0c-4d87-9942-1fc9e2aa6d2a
4083,,,,,2757341.45,1811567.95,760734.99,2023-10-05T00:00:00.000Z,,755105.98,8d0113e47e1f070e304f1c567ad918b73b86fab8,2023-10-05T03:42:25.243Z,9c80b5a8-be7e-49c7-92b1-a0c3efe0ab37
3343,,,,,,,,,,,d72e95e826deeac8f3d765eedf95fe2d959dc76b,2023-03-18T13:22:12.883Z,92420168-8329-474b-b5c1-d15964c38172
3344,,,,,,,,,,,8e4c9a8644668f49bd7210a23ef5a6d5543d17ca,2023-03-18T13:22:12.883Z,968c01bd-f4ff-435d-9c5d-c4d02bc76038
3345,,,,,,,,,,,11489fe0bf724e1bb4e570c64850f87faa34a3cd,2023-03-18T13:22:12.883Z,00880f32-105a-4caa-a15d-f5e815c86493
3346,,,,,,,,,,,31c9d282c284e96a60b8decafe6d493475f61950,2023-03-18T13:22:12.883Z,58a13312-2c80-4cc6-84fd-6bf286e814ad
3347,,,,,,,,,,,73bbeb357c119b774f39404a6bf7ef954fcf54dc,2023-03-18T13:22:12.883Z,f5c759e5-8a05-47f8-ba76-36a8a5226d23
3348,,,,,,,,,,,e84ce8ba89d56ed9373dd16a80ff2515b37b2cc9,2023-03-18T13:22:12.883Z,2fa2be64-f9bb-4e40-81db-fb5a62ca1533
3349,,,,,,,,,,,9440b93a37abf47f230e4c6b54c84123c9e91f8e,2023-03-18T13:22:12.883Z,8091a2a4-c5e1-483f-a198-4dee2f4c7541
3350,,,,,,,,,,,4ec1210378d5311faf3d3f50ae64f744a8e32c27,2023-03-18T13:22:12.883Z,3113a133-afb1-4daa-a445-34028b2ee1bf
3351,,,,,,,,,,,ca67dfb8cdac5fb29c3ec3a64a8d6a7e1670bb64,2023-03-18T13:22:12.883Z,9eddc05c-b6a9-4602-8335-0c368709c8d3
3352,,,,,,,,,,,1f24e5199d2ae75167dd709a5f597c98085129cb,2023-03-18T13:22:12.883Z,9fc1b383-a4a9-41a2-8836-00b219ecbee7
3353,,,,,,,,,,,e9836a87a81d8edbb5561d38ec908279e9a1f1f6,2023-03-18T13:22:12.883Z,f4d38443-7d4b-493f-8dc1-554ded94c1eb
3354,,,,,,,,,,,a7d5110484528ca91f4fa726285f298471d33400,2023-03-18T13:22:12.883Z,6d6cc35e-3ee1-4006-a0f7-4677163cd833
3355,,,,,,,,,,,0c650751c5f9a5bf4f57860fe60c0c9702b0527f,2023-03-18T13:22:12.883Z,651a99ba-4d36-4ec2-9289-d8e1fd34f10b
3356,,,,,,,,,,,4fe7e1caa85d88b585319b2fb8816083a91a251d,2023-03-18T13:22:12.883Z,07fc7c10-6c52-41ec-8214-9b6bc236d09a
3357,,,,,,,,,,,8acdb2d975e89caef03b6bf921577baae96cf475,2023-03-18T13:22:12.883Z,579e8e08-b653-4b5a-a1fb-03f777503bf6
3359,,,,,,,,,,,4f152c4fe26d1219c9fa8667ace752cf97d2a82e,2023-03-18T13:22:12.883Z,6033d90d-b94b-4a03-a78c-40f8fd889b68
3361,,,,,,,,,,,5f9440a75ef26295e1a70e622669ff5cacab6079,2023-03-18T13:22:12.883Z,0ad2b98c-58f8-480f-9c6f-1a047ea009a2
3364,,,,,,,,,,,cd82167f5a68f9bd79b61780c7f5172c78bf6fc0,2023-03-18T13:22:12.883Z,fa54f987-4f52-4fdb-947b-28b6b2f09391
3365,,,,,,,,,,,be6639e0cec3296a066014ecc5e540a79781a65c,2023-03-18T13:22:12.883Z,150ef065-5047-470a-aa0b-588851e3c163
4084,,,,,17484310.82,5179503.38,10786875.5,2023-10-05T00:00:00.000Z,,3444360.76,ce09da7679e9ea943ac66021dd511291bf703420,2023-10-05T03:42:25.243Z,acc056b5-dd31-47f3-85d6-f691fd493f0b
3367,,,,,,,,,,,473c822ed91ad3556f50b4cfef306f404ae249cd,2023-03-18T13:22:12.883Z,633111b0-2982-4afd-9b1c-583adb9a9cca
3368,,,,,,,,,,,76a46f76ed04518b315863cc29efa0e38d7f5bd2,2023-03-18T13:22:12.883Z,3b43bf1e-aedb-4af2-9677-cd180e77a7ad
3369,,,,,,,,,,,387f945540919869c17094bd65b56653c8a31515,2023-03-18T13:22:12.883Z,f3e58dc5-04a5-460d-bc31-3d3209e454e1
3370,,,,,,,,,,,d9aa500fb52903a574adddaefd21ad6ebbf22e66,2023-03-18T13:22:12.883Z,3561aca9-c501-4609-9f92-79abde8ff69c
3371,,,,,,,,,,,45fe24e2305f4c47a8fbdc352f369d14748a9af3,2023-03-18T13:22:12.883Z,a1dc39cb-cbda-4d97-ad01-6d257f7bc7ed
3372,,,,,,,,,,,7525bd467fbedf8d24837a5e5a1a0e077c2d2171,2023-03-18T13:22:12.883Z,31810437-de67-4ee6-ace7-844338899267
3373,,,,,,,,,,,f25bd403653a14306fef5baf8dbedad580d1aa73,2023-03-18T13:22:12.883Z,74a8ef71-f2f3-4cb4-9b74-7dd9d0ef27d9
3374,,,,,,,,,,,de57e04ac7d8cedb0684a40392b9fc938f986e98,2023-03-18T13:22:12.883Z,6cf2cb23-79f9-4cae-8fb3-7c80ebadf0a8
3375,,,,,,,,,,,de3c6451f5bdd665ae48fab4347ae72cebd826ac,2023-03-18T13:22:12.883Z,db538b13-d0ac-4aac-9619-6b55b703044b
1983,1254,13543057.75,12834588.26,708469.49,7465375.43,5162720.64,2038082.79,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,1443981,a5f373355bf05644009c2979e9c2750b0435c123,2023-10-05T05:42:48.731Z,d585c1e8-063d-4bf3-a5e0-456f20bbd5dd
3377,,,,,,,,,,,87ee82561a66fbae271ed5dcbc14055d10af9679,2023-03-18T13:22:12.883Z,248c7539-a2a6-4549-8301-aa42f1f5ab38
3378,,,,,,,,,,,39b87af367b04f4891ca83f13bbb801f543571c8,2023-03-18T13:22:12.883Z,0647b596-1c3a-47af-b53d-cb396bf70cbc
3379,,,,,,,,,,,7418998129b4b6e5b151d7167f369c43f45b1ecf,2023-03-18T13:22:12.883Z,88d8de13-7c22-4fd2-a1b2-95937e19632e
3380,,,,,,,,,,,2136676b444777923e4429ad10a37fc1879daf28,2023-03-18T13:22:12.883Z,d9474423-e270-4b3a-b841-1eebff15dd00
3381,,,,,,,,,,,e0b765f054b5f2278a4b23c693c65a70bb8a77b4,2023-03-18T13:22:12.883Z,0603ad52-8ca2-47ca-8929-5b16efdc8443
1984,1207,4799393.02,4685835.84,113557.18,52125303.31,30268210.99,21054306.61,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,7676674,94e81f352176926bd29c12dbffd62c0685e278cd,2023-10-05T05:42:48.731Z,aeb553a8-b9ec-4b81-8e76-cc4ea3dc5755
3383,,,,,,,,,,,7a62a682a4c1208fc20f555fff9b1f2cbe9f7b7b,2023-03-18T13:22:12.883Z,d934a62e-0f70-4f91-8afc-91d60ce0d44a
1989,302,3441115.24,2745020.87,696094.37,7221515.88,1651224.58,5405303.52,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,1653744.81,75adaf10b5b60830efad971d4fff414386408698,2023-10-05T05:42:48.731Z,cb8d2054-765a-474c-8f86-7eb8e3883f34
3385,,,,,,,,,,,1f4ee1f81fd26d111ef986546cb33d4074df3f9c,2023-03-18T13:22:12.883Z,691e52d3-3582-4c0d-bbd2-7dc2eb13bbba
3386,,,,,,,,,,,c9dfc6f02ec7013b8f7199cb4d2e9b92607c7185,2023-03-18T13:22:12.883Z,3f1d4956-67a3-45a0-9c24-aadb26fbdb98
3387,,,,,,,,,,,8a86eeb73fd0a4095fe81cdeb5166f27f5ce9086,2023-03-18T13:22:12.883Z,0f05dd94-419e-49cb-9374-6aeccdc968b2
3388,,,,,,,,,,,681fdf87cd574ec06325f076f3ece7f3f064e70e,2023-03-18T13:22:12.883Z,d1711f90-f3f0-478d-af9e-e9596f18395f
4088,,,,,1653796.77,115231.8,1489544.75,2023-10-05T00:00:00.000Z,,246920,32e6d0d9eb03a17a8d9be79b47f6572d58d26678,2023-10-05T03:42:25.243Z,0f97c58c-2e87-43a4-b06e-4b8cad60b053
3390,,,,,,,,,,,229001204b062f28e00f8af70df7514087dddce1,2023-03-18T13:22:12.883Z,6d24fca5-309e-4b8d-86ae-9154cb72b4cf
3391,,,,,,,,,,,05d8b68dcb69e3471d304e77a73462931a30dd33,2023-03-18T13:22:12.883Z,ab433868-b14b-43a4-8e22-a998156a8aff
1991,2266,15324105.42,14279071.76,1045033.66,13938556.78,7937513.38,5705862.98,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,1529021.39,b2410508e22b89df0cebd50ed21168e3a7e72aca,2023-10-05T05:42:48.731Z,9728e7cf-baae-4c96-9b10-74ccc4d636ff
3393,,,,,,,,,,,65ec2c211e734a6254de2c0add9bec344da48348,2023-03-18T13:22:12.883Z,bdee98f7-7f93-4a39-8eab-cd6cd9d60b9e
3394,,,,,,,,,,,becfb2684f787970bf0c8f0932a7857ada8b8d4d,2023-03-18T13:22:12.883Z,4ec8920e-b68e-4852-a351-bf55ae4ca426
4090,,,,,6615076.59,2868305.29,3719012.63,2023-10-05T00:00:00.000Z,,291325.36,328c0ec184ebd5d7144c7541a44407521abfc9f0,2023-10-05T03:42:25.243Z,34802b6a-3cdf-45f1-90a3-b6075fd83244
3396,,,,,,,,,,,224d99e93dc4b8b1716c2ceb7b29046bfeef3a47,2023-03-18T13:22:12.883Z,56389662-b997-4759-b7d7-a1471095de3d
3397,,,,,,,,,,,508c7c42845afb4d73dbfae150e5728398b09ff2,2023-03-18T13:22:12.883Z,db1aa711-aea5-43ad-a7fa-c5273851e7ed
3398,,,,,,,,,,,346a17e45353e6c4fb4492bfb8cee9c43bcbd067,2023-03-18T13:22:12.883Z,eb047396-1f1f-4c14-b9fb-c1e89910283b
3399,,,,,,,,,,,817cdc22d8bc3df8ab979c15fdd102f977732bd4,2023-03-18T13:22:12.883Z,196e1eef-dac1-455c-beed-3668137c5413
3400,,,,,,,,,,,c1ecd224920f0ad980f0011773689243639c0e89,2023-03-18T13:22:12.883Z,3e08a172-b7d3-49dd-bae3-75daa6722138
3402,,,,,,,,,,,c9baaea53c5f0ebfb8f65875f1659e1faf7cdd9f,2023-03-18T13:22:12.883Z,1fbb3c9f-8ce5-4493-b5a6-5a1b3b75864f
3407,,,,,,,,,,,3cec118f3d887f61f2358cf87b66a37328c2b05a,2023-03-18T13:22:12.883Z,ed257fb5-0202-498b-befe-9d1dfc960938
3408,,,,,,,,,,,2505070a9ff55c93cb55787e9d93f9e65effa451,2023-03-18T13:22:12.883Z,0631e8a5-a3ab-44a0-b64e-cf2246f6c004
3409,,,,,,,,,,,356425f0e8dcece65e0843644de8dd36faa291ac,2023-03-18T13:22:12.883Z,72484bb3-4991-4acf-8b65-f333cfe185ea
3410,,,,,,,,,,,512a1ba74dbfb00ebc2820726518fbe903575fa7,2023-03-18T13:22:12.883Z,a92d6cd8-c0af-40e9-a95e-0d557f988f11
3411,,,,,,,,,,,21181fc4cf8a80054ae3ffa1f3ff5a600a096822,2023-03-18T13:22:12.883Z,b9d37846-1585-4fe5-b5dd-e42ac8582fe4
3412,,,,,,,,,,,33c75833c5c125b67ea84b56561f910879c398a9,2023-03-18T13:22:12.883Z,3888c584-11b9-4b56-95cc-aca19caf0e19
1994,1079,4904077.68,3001943.65,1902134.03,75239301.83,27367275.85,46982840.39,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,7260627,784adbc0e4c9475ee71da0c5bc6ee501ac7a3833,2023-10-05T05:42:48.731Z,4ab4987b-6a7e-45b8-a0f8-66af668aca1e
3414,,,,,,,,,,,bef2ab4f782fd55d1f64dac32065dfd4222e28b8,2023-03-18T13:22:12.883Z,bb412292-2152-4ce0-aa7d-d54b19064843
3415,,,,,,,,,,,00d9174dcb561c3661348c20859aca18a29b85cd,2023-03-18T13:22:12.883Z,b9b9d7a2-ce60-4893-8882-72a05f4eccdf
3416,,,,,,,,,,,dbfe3e700ffc4e1a3d284ae19ddf88a9637a057d,2023-03-18T13:22:12.883Z,c04d4659-4a97-4700-a0f4-d917c58b3b87
3417,,,,,,,,,,,206b109251a9b0753efe0dcda86436977cec59f5,2023-03-18T13:22:12.883Z,5a106c69-e1b1-4098-b49a-92efe519a93c
3418,,,,,,,,,,,dde1b7f2055537491aa2952193b4342b41ffaaa6,2023-03-18T13:22:12.883Z,0681c16f-0e9a-4444-a065-2b4ecf081825
3419,,,,,,,,,,,f4cc6eecc37f412ef3aadea8bda754f98c25180c,2023-03-18T13:22:12.883Z,ff01c58e-2e93-4258-abb6-0d0e8f0b55bb
3420,,,,,,,,,,,516e368c4084785035c76648f172891494f3711e,2023-03-18T13:22:12.883Z,da91557e-c529-4ec4-ab3f-efd7153dcc87
